Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 9, 2015",40816259,"$28,000",21.67%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$9,560 / month",20.49%,8 years ,334xx,N/a,N/a,N/a,Section Manager,N/a,695-699,0,10/1991,$0.00,14,0,43,n/a,"$22,254.00",0,55.40%,n/a,0,n/a
"February 9, 2015",40816439,"$30,000",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,167 / month",16.62%,2 years ,254xx,N/a,N/a,N/a,Director of Engineering,N/a,710-714,0,04/2001,$0.00,13,0,33,24,"$26,560.00",2,59.20%,50,0,75
"February 9, 2015",40846783,"$12,800",24.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$10,417 / month",12.47%,1 year ,676xx,N/a,N/a,N/a,COO and Sales Management,N/a,675-679,0,09/2002,$0.00,11,0,25,82,"$1,993.00",1,14.70%,83,2,82
"February 9, 2015",40846801,"$12,000",16.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$3,250 / month",38.46%,n/a,317xx,N/a,N/a,N/a,n/a,N/a,670-674,0,08/1999,$0.00,15,1,29,23,"$18,338.00",2,71.60%,18,1,41
"February 9, 2015",40866457,"$10,000",16.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,333 / month",12.87%,10+ years ,331xx,N/a,N/a,N/a,n/a,N/a,675-679,0,08/2000,$0.00,9,0,14,n/a,"$10,801.00",0,68.40%,n/a,2,n/a
"February 9, 2015",40866659,"$12,000",15.61%,1.00%,Five years after issuance,Five years after issuance,OWN,"$2,500 / month",19.84%,9 years ,134xx,N/a,N/a,N/a,Teaching Assistant,N/a,685-689,0,06/2011,$0.00,9,0,9,n/a,"$4,218.00",0,52.70%,n/a,0,n/a
"February 9, 2015",40876556,"$4,500",17.86%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,292 / month",30.95%,8 years ,351xx,N/a,N/a,N/a,PATIENT ACCOUNT REPRESENTATIVE,N/a,665-669,0,01/2007,$0.00,13,0,23,n/a,"$8,535.00",0,54.40%,n/a,0,n/a
"February 9, 2015",40888702,"$15,925",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,167 / month",30.13%,< 1 year ,488xx,N/a,N/a,N/a,Manager on duty,N/a,675-679,0,07/2005,$0.00,10,0,22,n/a,"$24,327.00",0,61.30%,n/a,1,n/a
"February 9, 2015",40919737,"$16,000",19.52%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,000 / month",16.49%,5 years ,609xx,N/a,N/a,N/a,Site Lead Technician,N/a,675-679,0,12/2009,$0.00,13,0,18,n/a,"$15,956.00",0,35.60%,n/a,1,n/a
"February 9, 2015",40919764,"$20,000",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$9,917 / month",15.76%,2 years ,225xx,N/a,N/a,N/a,Plate Printer,N/a,680-684,0,06/1991,$0.00,12,0,38,n/a,"$5,213.00",1,28.20%,60,0,n/a
"February 9, 2015",40929449,"$12,750",14.65%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,917 / month",6.72%,10+ years ,117xx,N/a,N/a,N/a,Financial Manager,N/a,660-664,0,01/1986,$0.00,15,3,35,6,"$202,722.00",0,92.00%,n/a,0,54
"February 9, 2015",40929580,"$11,000",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,333 / month",2.87%,3 years ,114xx,N/a,N/a,N/a,enineer,N/a,750-754,0,03/2008,$0.00,7,0,10,n/a,"$8,153.00",0,18.10%,n/a,0,n/a
"February 9, 2015",40929581,"$17,150",16.55%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",35.03%,10+ years ,359xx,N/a,N/a,N/a,teacher /coach,N/a,710-714,0,03/1980,$0.00,13,0,39,75,"$37,754.00",0,64.40%,n/a,0,n/a
"February 9, 2015",40929584,"$31,000",13.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,333 / month",20.29%,10+ years ,063xx,N/a,N/a,N/a,Teacher,N/a,690-694,0,10/1991,$0.00,12,0,33,26,"$21,847.00",0,44.70%,n/a,0,n/a
"February 9, 2015",40929586,"$15,000",13.33%,1.00%,Five years after issuance,Five years after issuance,OWN,"$11,250 / month",9.91%,10+ years ,773xx,N/a,N/a,N/a,chief operator,N/a,710-714,0,07/1994,$0.00,17,0,30,37,"$16,568.00",1,27.20%,114,0,n/a
"February 9, 2015",40929590,"$1,000",6.68%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,500 / month",0.33%,10+ years ,913xx,N/a,N/a,N/a,manager,N/a,710-714,0,08/1987,$0.00,3,0,16,31,$139.00,0,0.40%,n/a,0,31
"February 9, 2015",40929599,"$6,500",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,917 / month",14.61%,10+ years ,300xx,N/a,N/a,N/a,Business Administration,N/a,680-684,0,09/2000,$0.00,10,0,16,n/a,"$5,921.00",1,43.50%,80,0,n/a
"February 9, 2015",40929624,"$28,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,667 / month",20.87%,10+ years ,774xx,N/a,N/a,N/a,President,N/a,670-674,0,02/1999,$0.00,10,2,29,2,"$26,858.00",0,63.60%,n/a,0,n/a
"February 9, 2015",40929659,"$31,900",12.69%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",12.50%,10+ years ,329xx,N/a,N/a,N/a,owner ,N/a,765-769,0,11/1998,$0.00,12,0,27,66,"$1,572.00",0,10.80%,n/a,0,66
"February 9, 2015",40929666,"$15,000",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",0.48%,10+ years ,021xx,N/a,N/a,N/a,waitress ,N/a,810-814,0,12/1994,$0.00,2,0,6,n/a,$16.00,0,0.10%,n/a,0,n/a
"February 9, 2015",40929687,"$7,200",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",17.04%,10+ years ,920xx,N/a,N/a,N/a,sales,N/a,695-699,0,04/1999,$0.00,11,1,24,15,"$3,182.00",1,30.00%,79,2,n/a
"February 9, 2015",40929721,"$17,000",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",18.26%,4 years ,760xx,N/a,N/a,N/a,Teacher,N/a,660-664,0,06/2006,$0.00,9,0,23,n/a,"$18,173.00",0,75.70%,n/a,0,n/a
"February 9, 2015",40929731,"$3,200",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,667 / month",12.21%,3 years ,330xx,N/a,N/a,N/a,President-Founder,N/a,680-684,0,06/2005,$0.00,8,0,9,n/a,"$8,055.00",0,38.20%,n/a,1,n/a
"February 9, 2015",40929744,"$27,425",11.53%,1.00%,Five years after issuance,Five years after issuance,OWN,"$4,583 / month",23.26%,2 years ,532xx,N/a,N/a,N/a,Sales,N/a,760-764,0,01/1987,$0.00,19,0,34,n/a,"$42,351.00",0,7.70%,n/a,3,n/a
"February 9, 2015",40929751,"$6,000",6.68%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,583 / month",2.65%,10+ years ,190xx,N/a,N/a,N/a,Teacher,N/a,795-799,0,09/1997,$0.00,20,0,26,43,$815.00,0,2.80%,n/a,1,n/a
"February 9, 2015",40929776,"$15,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",18.00%,n/a,882xx,N/a,N/a,N/a,n/a,N/a,700-704,0,12/1997,$0.00,12,0,33,30,"$12,921.00",0,63.70%,n/a,0,47
"February 9, 2015",40929786,"$23,050",13.33%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",30.96%,< 1 year ,207xx,N/a,N/a,N/a,Assistant Controller,N/a,670-674,0,09/1998,$0.00,16,0,32,n/a,"$27,282.00",0,59.30%,n/a,1,n/a
"February 9, 2015",40929830,"$35,000",19.52%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$14,167 / month",7.78%,2 years ,956xx,N/a,N/a,N/a,Audit Manager,N/a,660-664,0,10/1995,$0.00,10,0,26,57,"$19,387.00",1,85.00%,41,2,57
"February 9, 2015",40929849,"$16,500",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,883 / month",14.82%,5 years ,761xx,N/a,N/a,N/a,Escrow Officer,N/a,675-679,0,02/1993,$0.00,17,0,36,48,"$17,494.00",0,46.80%,n/a,1,n/a
"February 9, 2015",40929882,"$11,850",17.57%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,750 / month",34.73%,4 years ,442xx,N/a,N/a,N/a,Residental assistance,N/a,660-664,0,01/2009,$0.00,7,0,12,40,"$6,176.00",0,80.20%,n/a,1,n/a
"February 9, 2015",40939653,"$28,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,250 / month",28.87%,< 1 year ,450xx,N/a,N/a,N/a,Sales Manager,N/a,715-719,0,09/1978,$0.00,18,0,51,n/a,"$25,184.00",0,85.10%,n/a,1,n/a
"February 9, 2015",40949537,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,667 / month",10.65%,< 1 year ,194xx,N/a,N/a,N/a,Validation Engineer,N/a,695-699,0,01/1985,$0.00,17,0,31,43,"$10,043.00",0,26.30%,n/a,3,48
"February 9, 2015",40949553,"$25,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,000 / month",18.88%,10+ years ,021xx,N/a,N/a,N/a,nursing,N/a,795-799,0,05/1992,$0.00,27,0,40,n/a,"$22,391.00",0,18.10%,n/a,0,n/a
"February 9, 2015",40949555,"$22,800",10.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,583 / month",17.91%,10+ years ,296xx,N/a,N/a,N/a,Firefighter,N/a,680-684,0,06/2002,$0.00,5,0,18,n/a,"$59,719.00",0,96.00%,n/a,0,n/a
"February 9, 2015",40949589,"$3,000",14.65%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,167 / month",16.90%,10+ years ,496xx,N/a,N/a,N/a,"Casher / personly Ass ,leader "" p.a.l """,N/a,665-669,0,02/2004,$0.00,8,1,13,17,"$2,319.00",0,48.30%,n/a,2,36
"February 9, 2015",40949591,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,248 / month",30.46%,n/a,321xx,N/a,N/a,N/a,n/a,N/a,670-674,0,04/1981,$0.00,7,0,24,n/a,"$15,060.00",0,89.10%,n/a,0,n/a
"February 9, 2015",40949592,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",20.11%,n/a,156xx,N/a,N/a,N/a,n/a,N/a,705-709,0,11/2001,$0.00,11,4,31,17,"$5,963.00",0,38.50%,n/a,0,17
"February 9, 2015",40949596,"$19,600",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",5.01%,10+ years ,548xx,N/a,N/a,N/a,Registered nurse,N/a,690-694,0,08/2000,$0.00,5,0,10,77,"$3,854.00",1,49.40%,70,0,n/a
"February 9, 2015",40949604,"$3,000",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,000 / month",16.29%,2 years ,905xx,N/a,N/a,N/a,Director,N/a,675-679,0,11/1996,$0.00,8,0,20,n/a,"$12,363.00",0,63.10%,n/a,0,n/a
"February 9, 2015",40949609,"$12,000",12.29%,1.00%,Five years after issuance,Five years after issuance,OWN,"$6,667 / month",15.27%,10+ years ,894xx,N/a,N/a,N/a,teachere,N/a,680-684,0,10/1989,$0.00,8,1,13,17,"$15,730.00",0,57.20%,n/a,1,n/a
"February 9, 2015",40949618,"$28,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",21.00%,2 years ,769xx,N/a,N/a,N/a,Director,N/a,715-719,0,06/2000,$0.00,8,0,34,n/a,"$26,576.00",0,86.00%,n/a,0,n/a
"February 9, 2015",40949623,"$12,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,167 / month",17.68%,10+ years ,551xx,N/a,N/a,N/a,social worker,N/a,660-664,0,07/1986,$0.00,14,5,35,7,"$18,431.00",0,82.70%,n/a,4,62
"February 9, 2015",40949634,"$13,600",19.52%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,167 / month",18.80%,3 years ,481xx,N/a,N/a,N/a,Financial Advisor,N/a,665-669,0,08/2010,$0.00,5,0,7,n/a,"$11,425.00",0,87.90%,n/a,1,n/a
"February 9, 2015",40949648,"$10,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,500 / month",13.07%,1 year ,142xx,N/a,N/a,N/a,Vice President,N/a,665-669,0,09/1997,$0.00,20,0,39,n/a,"$17,005.00",0,89.50%,n/a,1,n/a
"February 9, 2015",40959579,"$35,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$16,542 / month",12.61%,10+ years ,481xx,N/a,N/a,N/a,Chief Info Privacy & Security Officer,N/a,700-704,0,07/1982,$0.00,15,0,30,37,"$71,188.00",0,72.80%,n/a,0,37
"February 9, 2015",40959613,"$2,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,583 / month",12.64%,< 1 year ,193xx,N/a,N/a,N/a,consultant,N/a,675-679,0,03/1971,$0.00,11,1,19,3,"$7,405.00",0,42.30%,n/a,1,n/a
"February 9, 2015",40959614,"$5,500",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",11.86%,10+ years ,484xx,N/a,N/a,N/a,plant operator,N/a,660-664,0,10/2007,$0.00,4,0,4,n/a,"$3,031.00",0,59.40%,n/a,0,n/a
"February 9, 2015",40959620,"$9,000",16.55%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,833 / month",5.55%,< 1 year ,390xx,N/a,N/a,N/a,Sales ,N/a,665-669,0,03/1986,$0.00,11,0,39,35,"$5,373.00",1,41.00%,26,1,35
"February 9, 2015",40959623,"$6,800",16.55%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,500 / month",31.88%,8 years ,140xx,N/a,N/a,N/a,Sr. Custodial supervisor,N/a,755-759,0,06/1999,$0.00,18,0,25,n/a,"$6,037.00",0,38.70%,n/a,0,n/a
"February 9, 2015",40959629,"$18,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,145 / month",15.08%,10+ years ,104xx,N/a,N/a,N/a,valet attendant ,N/a,660-664,0,07/2002,$0.00,14,2,14,5,"$15,819.00",0,53.10%,n/a,2,n/a
"February 9, 2015",40959648,"$5,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,617 / month",14.23%,10+ years ,313xx,N/a,N/a,N/a,Police Officer,N/a,710-714,0,12/1995,$0.00,9,2,18,1,"$3,626.00",0,16.90%,n/a,0,n/a
"February 9, 2015",40969555,"$12,075",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,667 / month",19.57%,4 years ,954xx,N/a,N/a,N/a,Risk analyst ,N/a,680-684,0,04/1995,$0.00,13,0,32,50,"$15,866.00",0,59.90%,n/a,0,50
"February 9, 2015",40969614,"$35,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$22,500 / month",10.93%,1 year ,330xx,N/a,N/a,N/a,Chief Technology Officer,N/a,670-674,0,12/1995,$0.00,14,3,47,7,"$64,452.00",0,67.80%,n/a,1,7
"February 9, 2015",40969615,"$35,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$44,167 / month",16.54%,< 1 year ,207xx,N/a,N/a,N/a,VP,N/a,725-729,0,06/1987,$0.00,21,0,38,24,"$154,797.00",0,56.30%,n/a,0,n/a
"February 9, 2015",40969623,"$3,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",25.28%,10+ years ,795xx,N/a,N/a,N/a,registered nurse,N/a,680-684,0,09/1988,$0.00,13,0,34,43,"$12,297.00",0,73.20%,n/a,0,n/a
"February 9, 2015",40969671,"$10,000",18.25%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,917 / month",27.54%,6 years ,919xx,N/a,N/a,N/a,customer service,N/a,665-669,0,12/2001,$0.00,18,0,26,n/a,"$9,952.00",0,74.30%,n/a,0,n/a
"February 9, 2015",40969678,"$2,500",15.61%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,833 / month",15.66%,4 years ,063xx,N/a,N/a,N/a,Certified Nursing Assistant,N/a,680-684,0,09/2010,$0.00,11,0,11,36,"$3,321.00",0,35.30%,n/a,1,36
"February 9, 2015",40979443,"$20,000",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",8.57%,1 year ,344xx,N/a,N/a,N/a,Driver,N/a,735-739,0,12/2004,$0.00,8,0,20,n/a,"$11,786.00",0,80.20%,n/a,0,n/a
"February 9, 2015",40979534,"$15,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",0.83%,4 years ,115xx,N/a,N/a,N/a,mechanic,N/a,665-669,0,06/1995,$0.00,9,0,24,n/a,"$3,016.00",1,10.90%,66,2,n/a
"February 9, 2015",40979570,"$20,000",9.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$12,083 / month",13.01%,3 years ,117xx,N/a,N/a,N/a,Clinical Liaison,N/a,685-689,0,12/1987,$0.00,19,3,39,2,"$30,634.00",0,55.10%,n/a,1,n/a
"February 9, 2015",40979577,"$8,875",13.33%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,750 / month",30.73%,10+ years ,604xx,N/a,N/a,N/a,Sr Digital Tech Rep,N/a,725-729,0,08/1993,$0.00,12,1,51,23,"$5,775.00",0,43.70%,n/a,1,23
"February 9, 2015",40979590,"$5,000",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",33.92%,3 years ,606xx,N/a,N/a,N/a,printer,N/a,670-674,0,07/2003,$0.00,8,1,18,6,"$3,270.00",0,49.50%,n/a,0,n/a
"February 9, 2015",40979598,"$22,950",15.61%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",9.41%,4 years ,330xx,N/a,N/a,N/a,manager,N/a,690-694,0,09/2002,$0.00,3,0,5,n/a,"$16,613.00",0,80.60%,n/a,0,n/a
"February 9, 2015",40979600,"$25,000",13.33%,1.00%,Five years after issuance,Five years after issuance,OWN,"$9,167 / month",19.15%,10+ years ,115xx,N/a,N/a,N/a,Police officer ,N/a,690-694,0,05/1996,$0.00,26,0,42,n/a,"$41,294.00",1,68.70%,26,0,n/a
"February 9, 2015",40979618,"$17,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",16.68%,1 year ,750xx,N/a,N/a,N/a,Business Retention Rep,N/a,680-684,0,10/1998,$0.00,25,0,44,35,"$16,767.00",0,38.40%,n/a,3,n/a
"February 9, 2015",40979620,"$21,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,522 / month",10.84%,n/a,432xx,N/a,N/a,N/a,n/a,N/a,695-699,0,10/2000,$0.00,9,0,12,50,"$13,949.00",0,54.50%,n/a,1,n/a
"February 9, 2015",40979624,"$30,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,527 / month",20.57%,2 years ,847xx,N/a,N/a,N/a,Department Chair,N/a,710-714,0,10/1993,$0.00,10,0,21,n/a,"$42,454.00",0,51.60%,n/a,0,n/a
"February 9, 2015",40989627,"$9,000",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,333 / month",1.85%,4 years ,112xx,N/a,N/a,N/a,Analyst,N/a,700-704,0,11/2000,$0.00,7,2,18,5,"$1,879.00",0,16.30%,n/a,0,n/a
"February 9, 2015",40989637,"$12,600",18.84%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,917 / month",36.93%,n/a,417xx,N/a,N/a,N/a,n/a,N/a,705-709,0,11/1986,$0.00,10,0,21,26,"$4,082.00",0,19.90%,n/a,0,26
"February 9, 2015",40989650,"$17,500",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,417 / month",32.93%,3 years ,010xx,N/a,N/a,N/a,Business Analyst,N/a,710-714,0,11/1991,$0.00,11,0,19,n/a,"$17,951.00",0,27.20%,n/a,0,n/a
"February 9, 2015",40989677,"$8,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",19.06%,n/a,114xx,N/a,N/a,N/a,n/a,N/a,755-759,0,05/2003,$0.00,16,1,29,13,"$22,738.00",0,5.70%,n/a,0,n/a
"February 9, 2015",40989678,"$29,325",12.29%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,605 / month",18.31%,10+ years ,330xx,N/a,N/a,N/a,Supervisor,N/a,670-674,0,04/2000,$0.00,10,0,41,n/a,"$14,942.00",1,64.70%,66,0,n/a
"February 9, 2015",40989681,"$24,000",7.89%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",3.35%,< 1 year ,088xx,N/a,N/a,N/a,VP Manager,N/a,820-824,0,08/1989,$0.00,12,0,36,n/a,"$10,940.00",0,11.90%,n/a,1,n/a
"February 9, 2015",40989683,"$11,025",18.25%,1.00%,Five years after issuance,Five years after issuance,OWN,"$2,500 / month",35.96%,10+ years ,544xx,N/a,N/a,N/a,sales clerk,N/a,720-724,0,03/1993,$0.00,7,0,14,n/a,"$25,686.00",0,54.50%,n/a,0,n/a
"February 9, 2015",40989687,"$18,725",19.52%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,167 / month",39.66%,< 1 year ,750xx,N/a,N/a,N/a,DSO ,N/a,695-699,0,03/1992,$0.00,36,0,51,79,"$28,365.00",0,48.30%,n/a,0,79
"February 9, 2015",40989693,"$6,000",14.65%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",9.41%,10+ years ,197xx,N/a,N/a,N/a,Project Administrator,N/a,670-674,0,10/1992,$0.00,7,1,13,8,"$4,647.00",0,62.80%,n/a,1,n/a
"February 9, 2015",40989703,"$24,475",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,208 / month",23.84%,7 years ,114xx,N/a,N/a,N/a,Creative Director and Wine Buyer,N/a,750-754,0,10/1997,$0.00,12,0,18,n/a,"$14,034.00",0,39.40%,n/a,1,n/a
"February 9, 2015",40989713,"$4,000",15.61%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",12.21%,7 years ,976xx,N/a,N/a,N/a,personal support worker,N/a,675-679,0,10/2005,$0.00,9,0,17,n/a,"$12,040.00",0,66.50%,n/a,2,n/a
"February 9, 2015",40989717,"$20,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",5.71%,5 years ,923xx,N/a,N/a,N/a,Dentist,N/a,810-814,0,05/1989,$0.00,9,0,22,n/a,$126.00,0,0.20%,n/a,0,n/a
"February 9, 2015",40989720,"$16,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,958 / month",7.16%,5 years ,321xx,N/a,N/a,N/a,RN,N/a,710-714,0,01/1992,$0.00,12,1,24,15,"$18,956.00",0,48.90%,n/a,0,15
"February 9, 2015",40989745,"$15,000",9.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$6,167 / month",19.43%,3 years ,875xx,N/a,N/a,N/a,dealer,N/a,660-664,0,11/2002,$0.00,8,0,29,n/a,"$17,464.00",1,76.90%,70,0,n/a
"February 9, 2015",40989748,"$35,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$14,583 / month",12.01%,9 years ,341xx,N/a,N/a,N/a,Regional Manager,N/a,720-724,0,08/1996,$0.00,13,0,38,29,"$27,367.00",0,36.30%,n/a,1,n/a
"February 9, 2015",40999589,"$30,000",21.67%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",16.56%,10+ years ,600xx,N/a,N/a,N/a,Senior energy tech.,N/a,745-749,0,12/1992,$0.00,16,0,29,65,"$48,765.00",0,38.30%,n/a,0,n/a
"February 9, 2015",40999590,"$6,575",20.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,083 / month",28.61%,10+ years ,610xx,N/a,N/a,N/a,Secretary,N/a,690-694,0,08/1998,$0.00,8,0,14,49,"$82,521.00",0,42.10%,n/a,1,n/a
"February 9, 2015",41009573,"$10,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",16.14%,3 years ,970xx,N/a,N/a,N/a,Financial Advisor,N/a,690-694,0,09/2002,$0.00,6,0,11,n/a,"$27,398.00",0,85.90%,n/a,0,n/a
"February 9, 2015",41009576,"$21,000",13.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$8,333 / month",13.18%,3 years ,789xx,N/a,N/a,N/a,Driver,N/a,670-674,0,08/1997,$0.00,7,0,22,n/a,"$26,568.00",0,94.50%,n/a,1,n/a
"February 9, 2015",41009614,"$35,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$13,750 / month",13.38%,10+ years ,701xx,N/a,N/a,N/a,Chief Operating Officer,N/a,770-774,0,08/1987,$0.00,14,0,29,n/a,"$32,200.00",0,34.00%,n/a,0,n/a
"February 9, 2015",41009620,"$10,400",18.84%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,750 / month",29.90%,7 years ,760xx,N/a,N/a,N/a,Driver,N/a,680-684,0,03/1999,$0.00,13,0,26,n/a,"$12,488.00",1,69.00%,100,1,n/a
"February 9, 2015",41019681,"$35,000",17.57%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$33,333 / month",7.15%,10+ years ,331xx,N/a,N/a,N/a,Owner,N/a,665-669,0,05/1991,$0.00,10,3,33,19,"$9,954.00",0,47.40%,n/a,0,21
"February 9, 2015",41019695,"$3,500",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,917 / month",16.21%,10+ years ,212xx,N/a,N/a,N/a,Truck driver,N/a,680-684,0,04/2002,$0.00,7,0,9,76,"$7,154.00",1,43.10%,54,0,76
"February 9, 2015",41019700,"$12,000",17.86%,1.00%,Five years after issuance,Five years after issuance,OWN,"$2,500 / month",24.92%,< 1 year ,770xx,N/a,N/a,N/a,F&I Processor,N/a,660-664,0,11/2006,$0.00,11,0,19,26,"$15,595.00",0,82.10%,n/a,3,29
"February 9, 2015",41019714,"$3,500",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",10.88%,10+ years ,774xx,N/a,N/a,N/a,Life Coach/ Pet Sitter,N/a,705-709,0,04/1996,$0.00,9,0,11,n/a,"$14,423.00",0,53.60%,n/a,0,n/a
"February 9, 2015",41019721,"$15,000",21.67%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,750 / month",13.93%,3 years ,479xx,N/a,N/a,N/a,Underground drilling,N/a,670-674,0,08/2007,$0.00,13,0,21,37,"$17,537.00",0,34.10%,n/a,2,n/a
"February 9, 2015",41019733,"$35,000",12.69%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$11,667 / month",10.74%,9 years ,750xx,N/a,N/a,N/a,Chief Software Architect,N/a,690-694,0,05/1994,$0.00,7,0,17,48,"$16,755.00",0,70.40%,n/a,0,n/a
