Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 6, 2015",40374429,"$35,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",14.15%,10+ years ,740xx,N/a,N/a,N/a,Deputy Chief ,N/a,750-754,0,04/1993,$0.00,7,0,33,n/a,"$38,241.00",0,82.20%,n/a,0,n/a
"February 6, 2015",40374478,"$33,825",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",28.84%,10+ years ,744xx,N/a,N/a,N/a,Associate Chief Nurse,N/a,700-704,0,03/1988,$0.00,20,0,46,53,"$41,711.00",0,73.00%,n/a,0,53
"February 6, 2015",40374505,"$5,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",30.45%,10+ years ,207xx,N/a,N/a,N/a,Mental Health Counselor,N/a,720-724,0,09/2001,$0.00,14,0,22,24,"$127,644.00",0,42.30%,n/a,1,24
"February 6, 2015",40374523,"$6,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,000 / month",8.20%,1 year ,330xx,N/a,N/a,N/a,Search Engine Evaluator,N/a,695-699,0,03/2005,$0.00,3,0,13,n/a,"$5,933.00",0,98.90%,n/a,0,n/a
"February 6, 2015",40381382,"$20,000",14.65%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,515 / month",25.81%,10+ years ,320xx,N/a,N/a,N/a,Pastor,N/a,675-679,0,12/2000,$0.00,13,1,37,15,"$22,774.00",0,82.20%,n/a,1,46
"February 6, 2015",40382951,"$24,950",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,667 / month",15.43%,5 years ,432xx,N/a,N/a,N/a,Program Manager ,N/a,675-679,0,05/2003,$0.00,20,0,37,n/a,"$37,395.00",0,45.30%,n/a,0,n/a
"February 6, 2015",40382974,"$21,075",14.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,000 / month",16.30%,< 1 year ,900xx,N/a,N/a,N/a,Independent Contractor,N/a,685-689,0,08/1984,$0.00,5,1,22,10,"$8,326.00",0,98.00%,n/a,1,n/a
"February 6, 2015",40383330,"$24,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$12,500 / month",10.85%,10+ years ,338xx,N/a,N/a,N/a,Owner,N/a,740-744,0,07/2005,$0.00,6,0,7,n/a,"$23,360.00",0,74.40%,n/a,0,n/a
"February 6, 2015",40383402,"$22,000",6.03%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",19.43%,7 years ,300xx,N/a,N/a,N/a,Implementation Specialist,N/a,710-714,0,06/1991,$0.00,18,0,39,40,"$33,432.00",0,39.60%,n/a,0,n/a
"February 6, 2015",40384597,"$18,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,792 / month",17.37%,8 years ,705xx,N/a,N/a,N/a,secretary,N/a,700-704,0,10/1993,$0.00,9,1,15,10,"$38,710.00",0,75.60%,n/a,0,n/a
"February 6, 2015",40384841,"$10,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,167 / month",9.06%,10+ years ,661xx,N/a,N/a,N/a,Educator,N/a,660-664,0,04/1998,$0.00,10,0,27,25,"$3,538.00",0,40.20%,n/a,0,56
"February 6, 2015",40385633,"$21,500",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",21.65%,10+ years ,605xx,N/a,N/a,N/a,Teacher,N/a,680-684,0,07/1999,$0.00,20,0,30,32,"$23,149.00",0,66.30%,n/a,1,48
"February 6, 2015",40385711,"$19,200",6.03%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,000 / month",16.65%,3 years ,959xx,N/a,N/a,N/a,operator,N/a,705-709,0,03/2000,$0.00,19,1,28,14,"$17,171.00",1,35.30%,72,0,n/a
"February 6, 2015",40385955,"$26,000",8.67%,1.00%,Five years after issuance,Five years after issuance,OWN,"$5,417 / month",26.85%,10+ years ,408xx,N/a,N/a,N/a,elementary teacher,N/a,745-749,0,03/1998,$0.00,6,0,16,n/a,"$24,350.00",0,49.50%,n/a,0,n/a
"February 6, 2015",40386334,"$24,875",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,193 / month",29.89%,10+ years ,926xx,N/a,N/a,N/a,Owner,N/a,695-699,0,08/1995,$0.00,10,0,21,25,"$11,357.00",0,73.40%,n/a,0,n/a
"February 6, 2015",40386419,"$10,000",6.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,667 / month",12.65%,n/a,761xx,N/a,N/a,N/a,n/a,N/a,675-679,0,04/1989,$0.00,11,0,23,n/a,"$10,438.00",1,50.90%,84,0,n/a
"February 6, 2015",40386470,"$9,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,833 / month",11.66%,10+ years ,088xx,N/a,N/a,N/a,Sales,N/a,705-709,0,07/2002,$0.00,11,0,29,n/a,"$14,799.00",0,40.10%,n/a,0,n/a
"February 6, 2015",40386501,"$24,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,167 / month",13.85%,3 years ,775xx,N/a,N/a,N/a,Account Manager,N/a,710-714,0,12/1993,$0.00,9,1,18,3,"$12,566.00",0,36.20%,n/a,0,n/a
"February 6, 2015",40386542,"$14,000",10.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,333 / month",5.67%,n/a,257xx,N/a,N/a,N/a,n/a,N/a,670-674,0,12/1981,$0.00,4,0,9,60,"$6,114.00",1,74.60%,64,0,n/a
"February 6, 2015",40386543,"$15,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",19.48%,1 year ,303xx,N/a,N/a,N/a,Server,N/a,690-694,0,08/2002,$0.00,5,0,13,n/a,"$24,806.00",0,80.30%,n/a,0,n/a
"February 6, 2015",40386613,"$13,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,000 / month",26.78%,3 years ,761xx,N/a,N/a,N/a,staff materials engineer,N/a,710-714,0,08/2002,$0.00,14,0,26,n/a,"$17,600.00",0,40.90%,n/a,0,n/a
"February 6, 2015",40386626,"$28,100",11.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,417 / month",32.90%,10+ years ,551xx,N/a,N/a,N/a,Journalist,N/a,715-719,0,03/1985,$0.00,5,0,12,n/a,"$48,578.00",0,90.80%,n/a,0,n/a
"February 6, 2015",40386655,"$10,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",15.74%,10+ years ,926xx,N/a,N/a,N/a,food server,N/a,675-679,0,07/2003,$0.00,14,0,29,81,"$14,259.00",0,62.00%,n/a,1,n/a
"February 6, 2015",40386722,"$20,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",30.65%,7 years ,559xx,N/a,N/a,N/a,Support Services Coordinator,N/a,705-709,0,07/1990,$0.00,13,0,22,n/a,"$52,079.00",0,35.80%,n/a,0,n/a
"February 6, 2015",40387235,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,000 / month",29.53%,10+ years ,297xx,N/a,N/a,N/a,Manager,N/a,685-689,0,05/1985,$0.00,8,0,28,61,"$13,134.00",1,59.70%,62,1,74
"February 6, 2015",40387311,"$11,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",19.42%,n/a,812xx,N/a,N/a,N/a,n/a,N/a,705-709,0,04/2001,$0.00,16,0,35,38,"$15,264.00",0,53.40%,n/a,0,n/a
"February 6, 2015",40391426,"$24,000",8.67%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",13.68%,n/a,750xx,N/a,N/a,N/a,n/a,N/a,785-789,0,06/1979,$0.00,15,0,42,n/a,"$12,870.00",0,12.40%,n/a,0,n/a
"February 6, 2015",40393178,"$8,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",38.46%,10+ years ,064xx,N/a,N/a,N/a,Operations Manager,N/a,670-674,0,11/1988,$0.00,27,0,43,36,"$71,624.00",0,63.90%,n/a,0,n/a
"February 6, 2015",40393237,"$7,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,600 / month",15.12%,< 1 year ,824xx,N/a,N/a,N/a,Customer Service Representative,N/a,660-664,0,05/2005,$0.00,9,0,26,52,"$7,003.00",0,64.20%,n/a,1,n/a
"February 6, 2015",40393308,"$8,000",6.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",9.93%,< 1 year ,551xx,N/a,N/a,N/a,Loan processor,N/a,695-699,0,10/2003,$0.00,10,0,19,41,"$7,385.00",0,39.30%,n/a,0,n/a
"February 6, 2015",40393338,"$25,000",15.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",34.24%,6 years ,958xx,N/a,N/a,N/a,High School Teacher,N/a,700-704,0,08/2005,$0.00,14,0,19,n/a,"$26,035.00",0,70.70%,n/a,1,n/a
"February 6, 2015",40402102,"$30,000",9.17%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",20.25%,10+ years ,430xx,N/a,N/a,N/a,Police Officer,N/a,695-699,0,07/1999,$0.00,18,0,56,24,"$55,014.00",0,49.20%,n/a,0,n/a
"February 6, 2015",40402607,"$12,000",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,917 / month",26.24%,3 years ,378xx,N/a,N/a,N/a,Welder,N/a,705-709,0,09/2002,$0.00,7,0,31,n/a,"$10,074.00",0,77.50%,n/a,0,n/a
"February 6, 2015",40402731,"$27,600",9.17%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,250 / month",20.62%,10+ years ,956xx,N/a,N/a,N/a,Facilitator 1,N/a,705-709,0,01/2002,$0.00,11,0,18,n/a,"$22,266.00",0,48.20%,n/a,1,n/a
"February 6, 2015",40402732,"$10,000",6.03%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,833 / month",5.42%,10+ years ,840xx,N/a,N/a,N/a,RN,N/a,670-674,0,04/1988,$0.00,11,1,55,7,"$10,207.00",1,25.30%,64,0,7
"February 6, 2015",40402798,"$10,400",6.03%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",18.86%,10+ years ,891xx,N/a,N/a,N/a,Law Office Administrator,N/a,735-739,0,12/1999,$0.00,9,0,32,25,"$7,426.00",0,16.20%,n/a,0,25
"February 6, 2015",40402927,"$24,000",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,250 / month",5.18%,< 1 year ,941xx,N/a,N/a,N/a,Medical Informatics,N/a,805-809,0,06/1997,$0.00,8,0,25,n/a,"$13,137.00",0,13.60%,n/a,1,n/a
"February 6, 2015",40402980,"$6,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,461 / month",7.08%,10+ years ,239xx,N/a,N/a,N/a,Admin,N/a,670-674,0,07/1998,$0.00,8,2,14,2,"$6,246.00",0,24.40%,n/a,0,n/a
"February 6, 2015",40411258,"$20,000",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,439 / month",31.96%,n/a,207xx,N/a,N/a,N/a,n/a,N/a,680-684,0,11/1999,$0.00,28,1,35,22,"$16,931.00",2,42.40%,58,0,n/a
"February 6, 2015",40412835,"$14,400",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,500 / month",29.69%,3 years ,546xx,N/a,N/a,N/a,restaurant manager,N/a,715-719,0,09/1994,$0.00,8,0,29,n/a,"$24,858.00",0,31.10%,n/a,1,n/a
"February 6, 2015",40412892,"$22,000",8.18%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,833 / month",16.84%,2 years ,600xx,N/a,N/a,N/a,Dietititan,N/a,700-704,0,02/1999,$0.00,9,2,27,21,"$22,564.00",0,67.60%,n/a,0,23
"February 6, 2015",40413227,"$25,000",10.49%,1.00%,Five years after issuance,Five years after issuance,OWN,"$20,833 / month",10.32%,10+ years ,751xx,N/a,N/a,N/a,Owner,N/a,715-719,0,11/1961,$0.00,15,0,23,n/a,"$47,973.00",0,47.20%,n/a,1,n/a
"February 6, 2015",40413549,"$10,000",8.19%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,333 / month",10.11%,10+ years ,541xx,N/a,N/a,N/a,General Laborer,N/a,675-679,0,07/2003,$0.00,13,2,24,5,"$13,033.00",0,37.20%,n/a,1,58
"February 6, 2015",40413564,"$8,000",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",27.13%,n/a,958xx,N/a,N/a,N/a,n/a,N/a,670-674,0,02/1975,$0.00,10,0,34,n/a,"$7,683.00",2,40.20%,45,1,n/a
"February 6, 2015",40413661,"$15,000",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,917 / month",31.00%,10+ years ,410xx,N/a,N/a,N/a,Legal Case Technician,N/a,680-684,0,12/1995,$0.00,15,0,37,n/a,"$31,327.00",0,74.80%,n/a,3,n/a
"February 6, 2015",40413753,"$32,000",15.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,358 / month",8.57%,4 years ,328xx,N/a,N/a,N/a,Operating Manager,N/a,680-684,0,08/2000,$0.00,10,0,28,n/a,"$6,557.00",1,52.90%,64,0,n/a
"February 6, 2015",40413756,"$10,000",14.31%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,542 / month",17.57%,10+ years ,853xx,N/a,N/a,N/a,Principal Test Engineer,N/a,665-669,0,11/2000,$0.00,12,3,28,15,"$28,195.00",0,82.00%,n/a,1,15
"February 6, 2015",40413806,"$15,950",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,417 / month",3.44%,3 years ,018xx,N/a,N/a,N/a,Development Manager,N/a,680-684,0,10/2002,$0.00,8,0,29,38,"$11,558.00",0,77.10%,n/a,0,40
"February 6, 2015",40413862,"$20,000",15.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,750 / month",25.05%,10+ years ,198xx,N/a,N/a,N/a,sales,N/a,660-664,0,11/1996,$0.00,13,1,21,19,"$13,903.00",0,96.50%,n/a,1,n/a
"February 6, 2015",40420928,"$14,000",16.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,000 / month",8.37%,3 years ,982xx,N/a,N/a,N/a,Owner,N/a,660-664,0,05/1993,$0.00,10,0,27,n/a,"$4,901.00",1,41.90%,44,3,n/a
"February 6, 2015",40421143,"$25,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,833 / month",30.64%,n/a,454xx,N/a,N/a,N/a,n/a,N/a,770-774,0,01/1960,$0.00,23,0,36,n/a,"$67,488.00",0,39.30%,n/a,1,n/a
"February 6, 2015",40421724,"$28,000",11.44%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",18.70%,8 years ,953xx,N/a,N/a,N/a,Social Worker,N/a,700-704,0,08/2003,$0.00,20,0,37,n/a,"$19,870.00",0,36.80%,n/a,1,n/a
"February 6, 2015",40422273,"$16,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,362 / month",13.27%,10+ years ,986xx,N/a,N/a,N/a,Early Childhood Program Specialist,N/a,725-729,0,01/1997,$0.00,5,0,19,n/a,"$12,548.00",0,61.50%,n/a,0,n/a
"February 6, 2015",40422752,"$9,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,580 / month",10.08%,n/a,199xx,N/a,N/a,N/a,n/a,N/a,665-669,0,02/1993,$0.00,8,3,19,7,"$8,442.00",2,33.90%,9,0,n/a
"February 6, 2015",40422791,"$10,000",6.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,000 / month",24.66%,10+ years ,775xx,N/a,N/a,N/a,Outside Sales,N/a,680-684,0,10/1992,$0.00,22,0,49,60,"$12,768.00",0,36.10%,n/a,1,60
"February 6, 2015",40422873,"$18,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,167 / month",9.60%,1 year ,631xx,N/a,N/a,N/a,Professor,N/a,710-714,0,06/2001,$0.00,4,0,5,n/a,"$18,219.00",0,73.20%,n/a,0,n/a
"February 6, 2015",40422909,"$15,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",25.43%,6 years ,194xx,N/a,N/a,N/a,Asst. Service Manager,N/a,690-694,0,01/2000,$0.00,10,0,26,n/a,"$15,460.00",0,47.10%,n/a,1,n/a
"February 6, 2015",40422976,"$11,975",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,000 / month",8.40%,< 1 year ,469xx,N/a,N/a,N/a,clerk,N/a,770-774,0,08/1991,$0.00,6,1,13,23,"$3,687.00",0,6.20%,n/a,0,n/a
"February 6, 2015",40423020,"$28,000",10.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,528 / month",24.10%,10+ years ,075xx,N/a,N/a,N/a,Network Tech,N/a,705-709,0,06/2003,$0.00,16,0,33,n/a,"$81,390.00",0,59.20%,n/a,0,n/a
"February 6, 2015",40423031,"$28,000",7.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$13,729 / month",23.43%,2 years ,330xx,N/a,N/a,N/a,Consultant,N/a,740-744,0,01/1994,$0.00,14,0,54,n/a,"$40,296.00",0,58.70%,n/a,1,n/a
"February 6, 2015",40423039,"$24,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",13.13%,8 years ,089xx,N/a,N/a,N/a,teacher,N/a,715-719,0,06/2002,$0.00,11,0,30,n/a,"$29,537.00",0,44.60%,n/a,0,n/a
"February 6, 2015",40423186,"$18,000",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",25.44%,10+ years ,891xx,N/a,N/a,N/a,owner,N/a,725-729,0,10/1981,$0.00,12,0,19,n/a,"$20,658.00",0,43.10%,n/a,0,n/a
"February 6, 2015",40423212,"$12,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,000 / month",14.53%,7 years ,208xx,N/a,N/a,N/a,Waitstaff,N/a,680-684,0,11/2003,$0.00,10,2,15,12,"$14,209.00",0,84.60%,n/a,0,n/a
"February 6, 2015",40423225,"$15,000",6.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,083 / month",34.73%,2 years ,339xx,N/a,N/a,N/a,Management,N/a,740-744,0,07/1997,$0.00,27,0,41,n/a,"$11,657.00",0,22.20%,n/a,1,n/a
"February 6, 2015",40423490,"$23,675",16.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,950 / month",23.98%,4 years ,800xx,N/a,N/a,N/a,Loan Officer,N/a,675-679,0,06/2005,$0.00,13,0,30,64,"$14,633.00",0,66.50%,n/a,1,n/a
"February 6, 2015",40423561,"$15,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,417 / month",26.77%,4 years ,100xx,N/a,N/a,N/a,Engineer/Resident Manager,N/a,695-699,0,05/2001,$0.00,21,0,55,n/a,"$7,397.00",1,10.00%,31,0,n/a
"February 6, 2015",40423579,"$35,000",16.49%,1.00%,Five years after issuance,Five years after issuance,OWN,"$10,833 / month",12.02%,10+ years ,109xx,N/a,N/a,N/a,IT analyst ,N/a,660-664,1,04/1998,$790.00,26,1,52,1,"$25,868.00",0,26.20%,n/a,1,n/a
"February 6, 2015",40423622,"$28,000",11.44%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,917 / month",19.32%,8 years ,303xx,N/a,N/a,N/a,Director of National Accounts,N/a,675-679,0,07/1991,$0.00,11,0,20,n/a,"$43,197.00",0,71.40%,n/a,0,n/a
"February 6, 2015",40423682,"$25,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",26.82%,2 years ,945xx,N/a,N/a,N/a,Managing Director,N/a,675-679,0,03/1992,$0.00,6,4,18,14,"$34,360.00",1,90.90%,102,0,21
"February 6, 2015",40423761,"$18,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$13,667 / month",19.98%,10+ years ,078xx,N/a,N/a,N/a,Controller,N/a,700-704,0,11/1977,$0.00,16,0,27,48,"$24,460.00",0,61.90%,n/a,1,54
"February 6, 2015",40431181,"$10,400",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",8.68%,3 years ,277xx,N/a,N/a,N/a,R&D Specialist II,N/a,750-754,0,12/2004,$0.00,7,0,14,n/a,"$13,685.00",0,35.70%,n/a,0,n/a
"February 6, 2015",40432010,"$21,600",10.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,140 / month",13.66%,10+ years ,917xx,N/a,N/a,N/a,Analyst,N/a,675-679,0,05/2000,$0.00,5,0,17,n/a,"$27,186.00",0,65.80%,n/a,0,n/a
"February 6, 2015",40432125,"$28,000",9.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$13,750 / month",27.86%,10+ years ,775xx,N/a,N/a,N/a,Engineering Manager ,N/a,705-709,0,11/1999,$0.00,10,0,30,63,"$34,599.00",0,98.90%,n/a,0,n/a
"February 6, 2015",40432369,"$9,000",6.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,083 / month",10.36%,< 1 year ,913xx,N/a,N/a,N/a,Senior Project Manager,N/a,685-689,0,12/2004,$0.00,6,0,8,n/a,"$16,062.00",0,50.70%,n/a,0,n/a
"February 6, 2015",40432653,"$18,000",9.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$41,669 / month",1.90%,10+ years ,112xx,N/a,N/a,N/a,Shipping Coordinator,N/a,670-674,0,11/2005,$0.00,12,0,15,n/a,"$11,394.00",0,75.50%,n/a,0,n/a
"February 6, 2015",40432698,"$29,500",10.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,458 / month",11.77%,1 year ,616xx,N/a,N/a,N/a,Sr. Systems Engineer,N/a,705-709,0,09/1997,$0.00,13,1,39,21,"$38,500.00",0,71.00%,n/a,1,21
